2015-02-20 12:32:33.815 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:42.935 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_ui_eat and subid 0
2015-02-20 12:32:42.935 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:55.255 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_normalseverity and subid 0
2015-02-20 12:32:55.255 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - (normal severity)
2015-02-20 12:32:59.887 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_severe and subid 0
2015-02-20 12:32:59.887 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - (severe)
2015-02-20 12:33:05.663 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_crippling and subid 0
2015-02-20 12:33:05.664 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - (crippling)
2015-02-20 12:33:09.287 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_debug_normalseverity
2015-02-20 12:33:12.000 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_debug_severe
2015-02-20 12:33:12.472 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_debug_crippling
2015-02-20 12:33:12.944 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_ui_meal_title
2015-02-20 12:33:13.328 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_ui_starve
2015-02-20 12:33:13.664 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_ui_eat
2015-02-20 12:33:16.016 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\miscellaneous.string_table.xml
